
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000017                       # Number of seconds simulated (Second)
simTicks                                     16961000                       # Number of ticks simulated (Tick)
finalTick                                    16961000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      0.08                       # Real time elapsed on the host (Second)
hostTickRate                                220987349                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8522664                       # Number of bytes of host memory used (Byte)
simInsts                                        11492                       # Number of instructions simulated (Count)
simOps                                          20758                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   149568                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     270144                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                           33894                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                          20315                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                       3                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                         17399                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                    33                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined                9939                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined            13300                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                  2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples              19403                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.896717                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.816908                       # Number of insts issued each cycle (Count)
system.cpu1.mmu.itb.rdMisses                        0                       # TLB misses on read requests (Count)
system.cpu1.mmu.itb.wrMisses                       89                       # TLB misses on write requests (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED     16961000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON     16961000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles                   379                       # Number of cycles rename is squashing (Cycle)
system.cpu1.rename.idleCycles                   10707                       # Number of cycles rename is idle (Cycle)
system.cpu1.rename.blockCycles                   1323                       # Number of cycles rename is blocking (Cycle)
system.cpu1.rename.serializeStallCycles            54                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu1.rename.runCycles                     3207                       # Number of cycles rename is running (Cycle)
system.cpu1.rename.unblockCycles                 3746                       # Number of cycles rename is unblocking (Cycle)
system.cpu1.rename.renamedInsts                 22093                       # Number of instructions processed by rename (Count)
system.cpu1.rename.ROBFullEvents                   10                       # Number of times rename has blocked due to ROB full (Count)
system.cpu1.rename.IQFullEvents                    68                       # Number of times rename has blocked due to IQ full (Count)
system.cpu1.rename.SQFullEvents                  3643                       # Number of times rename has blocked due to SQ full (Count)
system.cpu1.rename.renamedOperands              26076                       # Number of destination operands rename has renamed (Count)
system.cpu1.rename.lookups                      55426                       # Number of register rename lookups that rename has made (Count)
system.cpu1.rename.intLookups                   30632                       # Number of integer rename lookups (Count)
system.cpu1.rename.fpLookups                        4                       # Number of floating rename lookups (Count)
system.cpu1.rename.committedMaps                11912                       # Number of HB maps that are committed (Count)
system.cpu1.rename.undoneMaps                   14148                       # Number of HB maps that are undone due to squashing (Count)
system.cpu1.rename.serializing                      6                       # count of serializing insts renamed (Count)
system.cpu1.rename.tempSerializing                  5                       # count of temporary serializing insts renamed (Count)
system.cpu1.rename.skidInsts                     1164                       # count of insts added to the skid buffer (Count)
system.cpu1.rob.reads                           37660                       # The number of ROB reads (Count)
system.cpu1.rob.writes                          41770                       # The number of ROB writes (Count)
system.cpu1.thread_0.numInsts                    5746                       # Number of Instructions committed (Count)
system.cpu1.thread_0.numOps                     10379                       # Number of Ops committed (Count)
system.cpu1.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu1.workload.numSyscalls                   11                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu0.inst                     3                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu0.data                     1                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu1.inst                     3                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu1.data                     1                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                         8                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu0.inst                    3                       # number of overall hits (Count)
system.l2.overallHits::cpu0.data                    1                       # number of overall hits (Count)
system.l2.overallHits::cpu1.inst                    3                       # number of overall hits (Count)
system.l2.overallHits::cpu1.data                    1                       # number of overall hits (Count)
system.l2.overallHits::total                        8                       # number of overall hits (Count)
system.l2.demandMisses::cpu0.inst                 273                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu0.data                 136                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu1.inst                 273                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu1.data                 136                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                     818                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu0.inst                273                       # number of overall misses (Count)
system.l2.overallMisses::cpu0.data                136                       # number of overall misses (Count)
system.l2.overallMisses::cpu1.inst                273                       # number of overall misses (Count)
system.l2.overallMisses::cpu1.data                136                       # number of overall misses (Count)
system.l2.overallMisses::total                    818                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu0.inst       16759500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu0.data        8444000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu1.inst       16786000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu1.data        8491000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total           50480500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu0.inst      16759500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu0.data       8444000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu1.inst      16786000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu1.data       8491000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total          50480500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu0.inst               276                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu0.data               137                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu1.inst               276                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu1.data               137                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                   826                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu0.inst              276                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu0.data              137                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu1.inst              276                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu1.data              137                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                  826                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu0.inst          0.989130                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu0.data          0.992701                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu1.inst          0.989130                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu1.data          0.992701                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.990315                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu0.inst         0.989130                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu0.data         0.992701                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu1.inst         0.989130                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu1.data         0.992701                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.990315                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu0.inst 61390.109890                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu0.data 62088.235294                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu1.inst 61487.179487                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu1.data 62433.823529                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::total    61712.102689                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu0.inst 61390.109890                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu0.data 62088.235294                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu1.inst 61487.179487                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu1.data 62433.823529                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::total   61712.102689                       # average overall miss latency ((Cycle/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.demandMshrMisses::cpu0.inst             273                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu0.data             136                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu1.inst             273                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu1.data             136                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total                 818                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu0.inst            273                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu0.data            136                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu1.inst            273                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu1.data            136                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total                818                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu0.inst     14029500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu0.data      7084000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu1.inst     14056000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu1.data      7131000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total       42300500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu0.inst     14029500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu0.data      7084000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu1.inst     14056000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu1.data      7131000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total      42300500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu0.inst      0.989130                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu0.data      0.992701                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu1.inst      0.989130                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu1.data      0.992701                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.990315                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu0.inst     0.989130                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu0.data     0.992701                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu1.inst     0.989130                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu1.data     0.992701                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.990315                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu0.inst 51390.109890                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu0.data 52088.235294                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu1.inst 51487.179487                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu1.data 52433.823529                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::total 51712.102689                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu0.inst 51390.109890                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu0.data 52088.235294                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu1.inst 51487.179487                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu1.data 52433.823529                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::total 51712.102689                       # average overall mshr miss latency ((Cycle/Count))
system.l2.replacements                              1                       # number of replacements (Count)
system.l2.ReadCleanReq.hits::cpu0.inst              3                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::cpu1.inst              3                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total                  6                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu0.inst          273                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::cpu1.inst          273                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total              546                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu0.inst     16759500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::cpu1.inst     16786000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total     33545500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu0.inst          276                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::cpu1.inst          276                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total            552                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu0.inst     0.989130                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::cpu1.inst     0.989130                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.989130                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu0.inst 61390.109890                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::cpu1.inst 61487.179487                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 61438.644689                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu0.inst          273                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::cpu1.inst          273                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total          546                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu0.inst     14029500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::cpu1.inst     14056000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total     28085500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu0.inst     0.989130                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::cpu1.inst     0.989130                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.989130                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu0.inst 51390.109890                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::cpu1.inst 51487.179487                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 51438.644689                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.misses::cpu0.data              77                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::cpu1.data              77                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total                 154                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu0.data      4719000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::cpu1.data      4736500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total        9455500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu0.data            77                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::cpu1.data            77                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total               154                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu0.data             1                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::cpu1.data             1                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total                 1                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu0.data 61285.714286                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::cpu1.data 61512.987013                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 61399.350649                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu0.data           77                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::cpu1.data           77                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total             154                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu0.data      3949000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::cpu1.data      3966500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total      7915500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu0.data            1                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::cpu1.data            1                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total             1                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu0.data 51285.714286                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::cpu1.data 51512.987013                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 51399.350649                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu0.data             1                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::cpu1.data             1                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total                 2                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu0.data           59                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::cpu1.data           59                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total             118                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.missLatency::cpu0.data      3725000                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.missLatency::cpu1.data      3754500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.missLatency::total      7479500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.accesses::cpu0.data           60                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.accesses::cpu1.data           60                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.accesses::total           120                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.missRate::cpu0.data     0.983333                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.missRate::cpu1.data     0.983333                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.missRate::total      0.983333                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMissLatency::cpu0.data 63135.593220                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMissLatency::cpu1.data 63635.593220                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMissLatency::total 63385.593220                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.mshrMisses::cpu0.data           59                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMisses::cpu1.data           59                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMisses::total          118                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMissLatency::cpu0.data      3135000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissLatency::cpu1.data      3164500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissLatency::total      6299500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissRate::cpu0.data     0.983333                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.mshrMissRate::cpu1.data     0.983333                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.mshrMissRate::total     0.983333                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMshrMissLatency::cpu0.data 53135.593220                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMshrMissLatency::cpu1.data 53635.593220                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMshrMissLatency::total 53385.593220                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.WritebackClean.hits::writebacks           56                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.hits::total               56                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.accesses::writebacks           56                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackClean.accesses::total           56                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackDirty.hits::writebacks            1                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.hits::total                1                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.accesses::writebacks            1                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.WritebackDirty.accesses::total            1                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED     16961000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.tags.tagsInUse                   423.241813                       # Average ticks per tags in use ((Tick/Count))
system.l2.tags.totalRefs                          883                       # Total number of references to valid blocks. (Count)
system.l2.tags.sampledRefs                        818                       # Sample count of references to valid blocks. (Count)
system.l2.tags.avgRefs                       1.079462                       # Average number of references to valid blocks. ((Count/Count))
system.l2.tags.warmupTick                       52000                       # The tick when the warmup percentage was hit. (Tick)
system.l2.tags.occupancies::cpu0.inst      132.275700                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu0.data       79.541481                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu1.inst      131.976366                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu1.data       79.448267                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.avgOccs::cpu0.inst            0.064588                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu0.data            0.038839                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu1.inst            0.064442                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu1.data            0.038793                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::total                0.206661                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.occupanciesTaskId::1024            817                       # Occupied blocks per task id (Count)
system.l2.tags.ageTaskId_1024::0                  474                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::1                  343                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ratioOccsTaskId::1024         0.398926                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2.tags.tagAccesses                       4350                       # Number of tag accesses (Count)
system.l2.tags.dataAccesses                      4350                       # Number of data accesses (Count)
system.l2.tags.power_state.pwrStateResidencyTicks::UNDEFINED     16961000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.bytesRead::cpu0.inst           17472                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu0.data            8704                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu1.inst           17472                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu1.data            8704                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::total               52352                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::cpu0.inst        17472                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::cpu1.inst        17472                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::total           34944                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.numReads::cpu0.inst              273                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu0.data              136                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu1.inst              273                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu1.data              136                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::total                  818                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.bwRead::cpu0.inst         1030127941                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu0.data          513177289                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu1.inst         1030127941                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu1.data          513177289                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::total             3086610459                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu0.inst     1030127941                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu1.inst     1030127941                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::total         2060255881                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu0.inst        1030127941                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu0.data         513177289                       # Total bandwidth to/from this memory ((Byte/Second))
