
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006417                       # Number of seconds simulated (Second)
simTicks                                   6417099000                       # Number of ticks simulated (Tick)
finalTick                                  6417099000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    836.30                       # Real time elapsed on the host (Second)
hostTickRate                                  7673203                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8907220                       # Number of bytes of host memory used (Byte)
simInsts                                     26186686                       # Number of instructions simulated (Count)
simOps                                       49975448                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    31312                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      59758                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        12832680                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       29731770                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   69252                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      28158991                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                111050                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             4813298                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          6631864                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              40092                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           12542846                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.245024                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.610195                       # Number of insts issued each cycle (Count)
system.l2.tags.occupanciesTaskId::1024           2048                       # Occupied blocks per task id (Count)
system.l2.tags.ageTaskId_1024::0                  512                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::1                 1505                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::2                   31                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2.tags.tagAccesses                    2024759                       # Number of tag accesses (Count)
system.l2.tags.dataAccesses                   2024759                       # Number of data accesses (Count)
system.l2.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.demandHits::cpu0.inst                   525                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu0.data                 58933                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.inst                   524                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.data                 59012                       # number of demand (read+write) hits (Count)
system.l3.demandHits::total                    118994                       # number of demand (read+write) hits (Count)
system.l3.overallHits::cpu0.inst                  525                       # number of overall hits (Count)
system.l3.overallHits::cpu0.data                58933                       # number of overall hits (Count)
system.l3.overallHits::cpu1.inst                  524                       # number of overall hits (Count)
system.l3.overallHits::cpu1.data                59012                       # number of overall hits (Count)
system.l3.overallHits::total                   118994                       # number of overall hits (Count)
system.l3.demandMisses::cpu0.inst                2724                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu0.data               23312                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.inst                2735                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.data               23312                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::total                   52083                       # number of demand (read+write) misses (Count)
system.l3.overallMisses::cpu0.inst               2724                       # number of overall misses (Count)
system.l3.overallMisses::cpu0.data              23312                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.inst               2735                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.data              23312                       # number of overall misses (Count)
system.l3.overallMisses::total                  52083                       # number of overall misses (Count)
system.l3.demandMissLatency::cpu0.inst      199278500                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu0.data     1699678000                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.inst      200152000                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.data     1699796500                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::total         3798905000                       # number of demand (read+write) miss ticks (Tick)
system.l3.overallMissLatency::cpu0.inst     199278500                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu0.data    1699678000                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.inst     200152000                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.data    1699796500                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::total        3798905000                       # number of overall miss ticks (Tick)
system.l3.demandAccesses::cpu0.inst              3249                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu0.data             82245                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.inst              3259                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.data             82324                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::total                171077                       # number of demand (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.inst             3249                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.data            82245                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.inst             3259                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.data            82324                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::total               171077                       # number of overall (read+write) accesses (Count)
system.l3.demandMissRate::cpu0.inst          0.838412                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu0.data          0.283446                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.inst          0.839214                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.data          0.283174                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::total              0.304442                       # miss rate for demand accesses (Ratio)
system.l3.overallMissRate::cpu0.inst         0.838412                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu0.data         0.283446                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.inst         0.839214                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.data         0.283174                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::total             0.304442                       # miss rate for overall accesses (Ratio)
system.l3.demandAvgMissLatency::cpu0.inst 73156.571219                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::cpu0.data 72910.003432                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::cpu1.inst 73181.718464                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::cpu1.data 72915.086651                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::total    72939.442812                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu0.inst 73156.571219                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu0.data 72910.003432                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu1.inst 73181.718464                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu1.data 72915.086651                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::total   72939.442812                       # average overall miss latency ((Cycle/Count))
system.l3.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l3.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l3.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.writebacks::writebacks                 2727                       # number of writebacks (Count)
system.l3.writebacks::total                      2727                       # number of writebacks (Count)
system.l3.demandMshrMisses::cpu0.inst            2724                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu0.data           23312                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.inst            2735                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.data           23312                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::total               52083                       # number of demand (read+write) MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.inst           2724                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.data          23312                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.inst           2735                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.data          23312                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::total              52083                       # number of overall MSHR misses (Count)
system.l3.demandMshrMissLatency::cpu0.inst    155694500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu0.data   1326686000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.inst    156408000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.data   1326804500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::total     2965593000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.inst    155694500                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.data   1326686000                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.inst    156408000                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.data   1326804500                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::total    2965593000                       # number of overall MSHR miss ticks (Tick)
system.l3.demandMshrMissRate::cpu0.inst      0.838412                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu0.data      0.283446                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.inst      0.839214                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.data      0.283174                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::total          0.304442                       # mshr miss ratio for demand accesses (Ratio)
system.l3.overallMshrMissRate::cpu0.inst     0.838412                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu0.data     0.283446                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu1.inst     0.839214                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu1.data     0.283174                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::total         0.304442                       # mshr miss ratio for overall accesses (Ratio)
system.l3.demandAvgMshrMissLatency::cpu0.inst 57156.571219                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::cpu0.data 56910.003432                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::cpu1.inst 57187.568556                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::cpu1.data 56915.086651                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::total 56939.750014                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu0.inst 57156.571219                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu0.data 56910.003432                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu1.inst 57187.568556                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu1.data 56915.086651                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::total 56939.750014                       # average overall mshr miss latency ((Cycle/Count))
system.l3.replacements                          19320                       # number of replacements (Count)
system.l3.CleanEvict.mshrMisses::writebacks          272                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMisses::total            272                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.ReadExReq.hits::cpu0.data             11478                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::cpu1.data             11490                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::total                 22968                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.misses::cpu0.data           12221                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::cpu1.data           12218                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::total               24439                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.missLatency::cpu0.data    889090000                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::cpu1.data    888879500                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::total     1777969500                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.accesses::cpu0.data         23699                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::cpu1.data         23708                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::total             47407                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.missRate::cpu0.data      0.515676                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::cpu1.data      0.515353                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::total          0.515515                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMissLatency::cpu0.data 72751.002373                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::cpu1.data 72751.636929                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::total 72751.319612                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.mshrMisses::cpu0.data        12221                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::cpu1.data        12218                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::total           24439                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMissLatency::cpu0.data    693554000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::cpu1.data    693391500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::total   1386945500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissRate::cpu0.data     0.515676                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::cpu1.data     0.515353                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::total      0.515515                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMshrMissLatency::cpu0.data 56751.002373                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::cpu1.data 56751.636929                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::total 56751.319612                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.hits::cpu0.inst           525                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu0.data         47455                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.inst           524                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.data         47522                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::total             96026                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.misses::cpu0.inst         2724                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu0.data        11091                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.inst         2735                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.data        11094                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::total           27644                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.missLatency::cpu0.inst    199278500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu0.data    810588000                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.inst    200152000                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.data    810917000                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::total   2020935500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.accesses::cpu0.inst         3249                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu0.data        58546                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.inst         3259                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.data        58616                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::total        123670                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.missRate::cpu0.inst     0.838412                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu0.data     0.189441                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.inst     0.839214                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.data     0.189266                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::total      0.223530                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMissLatency::cpu0.inst 73156.571219                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu0.data 73085.204220                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.inst 73181.718464                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.data 73095.096449                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::total 73105.755318                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.mshrMisses::cpu0.inst         2724                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu0.data        11091                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.inst         2735                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.data        11094                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::total        27644                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.inst    155694500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.data    633132000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.inst    156408000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.data    633413000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::total   1578647500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissRate::cpu0.inst     0.838412                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu0.data     0.189441                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.inst     0.839214                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.data     0.189266                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::total     0.223530                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.inst 57156.571219                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.data 57085.204220                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.inst 57187.568556                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.data 57095.096449                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::total 57106.334105                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.hits::cpu0.data                7                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::cpu1.data                8                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::total                   15                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.accesses::cpu0.data            7                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::cpu1.data            8                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::total               15                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.WritebackDirty.hits::writebacks       137568                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.hits::total           137568                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.accesses::writebacks       137568                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.WritebackDirty.accesses::total       137568                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.tags.tagsInUse                 27308.432112                       # Average ticks per tags in use ((Tick/Count))
system.l3.tags.totalRefs                       344227                       # Total number of references to valid blocks. (Count)
system.l3.tags.sampledRefs                      52088                       # Sample count of references to valid blocks. (Count)
system.l3.tags.avgRefs                       6.608566                       # Average number of references to valid blocks. ((Count/Count))
system.l3.tags.warmupTick                       68000                       # The tick when the warmup percentage was hit. (Tick)
system.l3.tags.occupancies::writebacks       4.379566                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu0.inst     1355.250826                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu0.data    12328.264726                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.inst     1331.943400                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.data    12288.593594                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.avgOccs::writebacks           0.000134                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu0.inst            0.041359                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu0.data            0.376229                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.inst            0.040648                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.data            0.375018                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::total                0.833387                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.occupanciesTaskId::1024          32768                       # Occupied blocks per task id (Count)
system.l3.tags.ageTaskId_1024::0                  269                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::1                 1251                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::2                   79                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::3                31169                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3.tags.tagAccesses                    5564088                       # Number of tag accesses (Count)
system.l3.tags.dataAccesses                   5564088                       # Number of data accesses (Count)
system.l3.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.bytesRead::cpu0.inst          174336                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu0.data         1491968                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu1.inst          175040                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu1.data         1491968                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::total             3333312                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::cpu0.inst       174336                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::cpu1.inst       175040                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::total          349376                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesWritten::writebacks       174528                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.bytesWritten::total           174528                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.numReads::cpu0.inst             2724                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu0.data            23312                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu1.inst             2735                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu1.data            23312                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::total                52083                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numWrites::writebacks           2727                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.numWrites::total                2727                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.bwRead::cpu0.inst           27167416                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu0.data          232498829                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu1.inst           27277123                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu1.data          232498829                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::total              519442197                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu0.inst       27167416                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu1.inst       27277123                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::total           54444540                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::writebacks         27197336                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::total              27197336                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::writebacks         27197336                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu0.inst          27167416                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu0.data         232498829                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu1.inst          27277123                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu1.data         232498829                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::total             546639533                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp               27643                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty          2727                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict             16298                       # Transaction distribution (Count)
