
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006916                       # Number of seconds simulated (Second)
simTicks                                   6915696000                       # Number of ticks simulated (Tick)
finalTick                                  6915696000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    916.93                       # Real time elapsed on the host (Second)
hostTickRate                                  7542262                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8902004                       # Number of bytes of host memory used (Byte)
simInsts                                     26186686                       # Number of instructions simulated (Count)
simOps                                       49975448                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    28559                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      54503                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        13831393                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       29607617                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   69237                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      28065430                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                107182                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             4689115                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          6520705                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              40076                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           13528347                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.074565                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.574578                       # Number of insts issued each cycle (Count)
system.l2.tags.ageTaskId_1024::1                 1719                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::2                   85                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2.tags.tagAccesses                    2009203                       # Number of tag accesses (Count)
system.l2.tags.dataAccesses                   2009203                       # Number of data accesses (Count)
system.l2.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.demandHits::cpu0.inst                   231                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu0.data                 46679                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.inst                   233                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.data                 48063                       # number of demand (read+write) hits (Count)
system.l3.demandHits::total                     95206                       # number of demand (read+write) hits (Count)
system.l3.overallHits::cpu0.inst                  231                       # number of overall hits (Count)
system.l3.overallHits::cpu0.data                46679                       # number of overall hits (Count)
system.l3.overallHits::cpu1.inst                  233                       # number of overall hits (Count)
system.l3.overallHits::cpu1.data                48063                       # number of overall hits (Count)
system.l3.overallHits::total                    95206                       # number of overall hits (Count)
system.l3.demandMisses::cpu0.inst                2949                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu0.data               34918                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.inst                2960                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.data               34074                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::total                   74901                       # number of demand (read+write) misses (Count)
system.l3.overallMisses::cpu0.inst               2949                       # number of overall misses (Count)
system.l3.overallMisses::cpu0.data              34918                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.inst               2960                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.data              34074                       # number of overall misses (Count)
system.l3.overallMisses::total                  74901                       # number of overall misses (Count)
system.l3.demandMissLatency::cpu0.inst      215996000                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu0.data     2547757500                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.inst      216871000                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.data     2486700000                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::total         5467324500                       # number of demand (read+write) miss ticks (Tick)
system.l3.overallMissLatency::cpu0.inst     215996000                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu0.data    2547757500                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.inst     216871000                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.data    2486700000                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::total        5467324500                       # number of overall miss ticks (Tick)
system.l3.demandAccesses::cpu0.inst              3180                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu0.data             81597                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.inst              3193                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.data             82137                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::total                170107                       # number of demand (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.inst             3180                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.data            81597                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.inst             3193                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.data            82137                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::total               170107                       # number of overall (read+write) accesses (Count)
system.l3.demandMissRate::cpu0.inst          0.927358                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu0.data          0.427932                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.inst          0.927028                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.data          0.414843                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::total              0.440317                       # miss rate for demand accesses (Ratio)
system.l3.overallMissRate::cpu0.inst         0.927358                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu0.data         0.427932                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.inst         0.927028                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.data         0.414843                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::total             0.440317                       # miss rate for overall accesses (Ratio)
system.l3.demandAvgMissLatency::cpu0.inst 73243.811462                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::cpu0.data 72964.015694                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::cpu1.inst 73267.229730                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::cpu1.data 72979.397781                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::total    72994.012096                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu0.inst 73243.811462                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu0.data 72964.015694                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu1.inst 73267.229730                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu1.data 72979.397781                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::total   72994.012096                       # average overall miss latency ((Cycle/Count))
system.l3.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l3.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l3.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.writebacks::writebacks                29918                       # number of writebacks (Count)
system.l3.writebacks::total                     29918                       # number of writebacks (Count)
system.l3.demandMshrMisses::cpu0.inst            2949                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu0.data           34918                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.inst            2960                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.data           34074                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::total               74901                       # number of demand (read+write) MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.inst           2949                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.data          34918                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.inst           2960                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.data          34074                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::total              74901                       # number of overall MSHR misses (Count)
system.l3.demandMshrMissLatency::cpu0.inst    168828000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu0.data   1989069500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.inst    169511000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.data   1941516000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::total     4268924500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.inst    168828000                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.data   1989069500                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.inst    169511000                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.data   1941516000                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::total    4268924500                       # number of overall MSHR miss ticks (Tick)
system.l3.demandMshrMissRate::cpu0.inst      0.927358                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu0.data      0.427932                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.inst      0.927028                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.data      0.414843                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::total          0.440317                       # mshr miss ratio for demand accesses (Ratio)
system.l3.overallMshrMissRate::cpu0.inst     0.927358                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu0.data     0.427932                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu1.inst     0.927028                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu1.data     0.414843                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::total         0.440317                       # mshr miss ratio for overall accesses (Ratio)
system.l3.demandAvgMshrMissLatency::cpu0.inst 57249.237030                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::cpu0.data 56964.015694                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::cpu1.inst 57267.229730                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::cpu1.data 56979.397781                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::total 56994.225711                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu0.inst 57249.237030                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu0.data 56964.015694                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu1.inst 57267.229730                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu1.data 56979.397781                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::total 56994.225711                       # average overall mshr miss latency ((Cycle/Count))
system.l3.replacements                          58885                       # number of replacements (Count)
system.l3.CleanEvict.mshrMisses::writebacks         2032                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMisses::total           2032                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.ReadExReq.hits::cpu0.data              5481                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::cpu1.data              5557                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::total                 11038                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.misses::cpu0.data           18022                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::cpu1.data           18082                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::total               36104                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.missLatency::cpu0.data   1311620000                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::cpu1.data   1316226000                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::total     2627846000                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.accesses::cpu0.data         23503                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::cpu1.data         23639                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::total             47142                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.missRate::cpu0.data      0.766796                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::cpu1.data      0.764922                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::total          0.765856                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMissLatency::cpu0.data 72778.825879                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::cpu1.data 72792.058401                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::total 72785.453135                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.mshrMisses::cpu0.data        18022                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::cpu1.data        18082                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::total           36104                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMissLatency::cpu0.data   1023268000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::cpu1.data   1026914000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::total   2050182000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissRate::cpu0.data     0.766796                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::cpu1.data     0.764922                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::total      0.765856                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMshrMissLatency::cpu0.data 56778.825879                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::cpu1.data 56792.058401                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::total 56785.453135                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.hits::cpu0.inst           231                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu0.data         41198                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.inst           233                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.data         42506                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::total             84168                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.misses::cpu0.inst         2949                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu0.data        16896                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.inst         2960                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.data        15992                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::total           38797                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.missLatency::cpu0.inst    215996000                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu0.data   1236137500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.inst    216871000                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.data   1170474000                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::total   2839478500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.accesses::cpu0.inst         3180                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu0.data        58094                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.inst         3193                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.data        58498                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::total        122965                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.missRate::cpu0.inst     0.927358                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu0.data     0.290839                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.inst     0.927028                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.data     0.273377                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::total      0.315513                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMissLatency::cpu0.inst 73243.811462                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu0.data 73161.547112                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.inst 73267.229730                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.data 73191.220610                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::total 73188.094440                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.mshrMisses::cpu0.inst         2949                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu0.data        16896                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.inst         2960                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.data        15992                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::total        38797                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.inst    168828000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.data    965801500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.inst    169511000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.data    914602000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::total   2218742500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissRate::cpu0.inst     0.927358                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu0.data     0.290839                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.inst     0.927028                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.data     0.273377                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::total     0.315513                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.inst 57249.237030                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.data 57161.547112                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.inst 57267.229730                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.data 57191.220610                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::total 57188.506843                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.hits::cpu0.data                4                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::cpu1.data                3                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::total                    7                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.accesses::cpu0.data            4                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::cpu1.data            3                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::total                7                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.WritebackDirty.hits::writebacks       126116                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.hits::total           126116                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.accesses::writebacks       126116                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.WritebackDirty.accesses::total       126116                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.tags.tagsInUse                 15400.430092                       # Average ticks per tags in use ((Tick/Count))
system.l3.tags.totalRefs                       337992                       # Total number of references to valid blocks. (Count)
system.l3.tags.sampledRefs                      75269                       # Sample count of references to valid blocks. (Count)
system.l3.tags.avgRefs                       4.490454                       # Average number of references to valid blocks. ((Count/Count))
system.l3.tags.warmupTick                       68000                       # The tick when the warmup percentage was hit. (Tick)
system.l3.tags.occupancies::writebacks      83.362236                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu0.inst      408.882181                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu0.data     7232.847001                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.inst      408.587286                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.data     7266.751388                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.avgOccs::writebacks           0.005088                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu0.inst            0.024956                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu0.data            0.441458                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.inst            0.024938                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.data            0.443527                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::total                0.939968                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.occupanciesTaskId::1024          16384                       # Occupied blocks per task id (Count)
system.l3.tags.ageTaskId_1024::0                  168                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::1                 1721                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::2                  628                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::3                13867                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3.tags.tagAccesses                    5515669                       # Number of tag accesses (Count)
system.l3.tags.dataAccesses                   5515669                       # Number of data accesses (Count)
system.l3.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.bytesRead::cpu0.inst          188736                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu0.data         2234752                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu1.inst          189440                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu1.data         2180736                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::total             4793664                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::cpu0.inst       188736                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::cpu1.inst       189440                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::total          378176                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesWritten::writebacks      1914752                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.bytesWritten::total          1914752                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.numReads::cpu0.inst             2949                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu0.data            34918                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu1.inst             2960                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu1.data            34074                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::total                74901                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numWrites::writebacks          29918                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.numWrites::total               29918                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.bwRead::cpu0.inst           27290962                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu0.data          323142024                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu1.inst           27392760                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu1.data          315331385                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::total              693157131                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu0.inst       27290962                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu1.inst       27392760                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::total           54683722                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::writebacks        276870470                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::total             276870470                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::writebacks        276870470                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu0.inst          27290962                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu0.data         323142024                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu1.inst          27392760                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu1.data         315331385                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::total             970027601                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp               38796                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         29918                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict             28389                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              36104                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             36104                       # Transaction distribution (Count)
