
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006172                       # Number of seconds simulated (Second)
simTicks                                   6172402000                       # Number of ticks simulated (Tick)
finalTick                                  6172402000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    433.71                       # Real time elapsed on the host (Second)
hostTickRate                                 14231677                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8810620                       # Number of bytes of host memory used (Byte)
simInsts                                     13093343                       # Number of instructions simulated (Count)
simOps                                       24987724                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    30189                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      57614                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         12344805                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        29682927                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    68341                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       28121487                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 111377                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4763529                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6566803                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               39180                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            12062620                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.331292                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.628765                       # Number of insts issued each cycle (Count)
system.l2.UpgradeReq.missLatency::cpu.data        37500                       # number of UpgradeReq miss ticks (Tick)
system.l2.UpgradeReq.missLatency::total         37500                       # number of UpgradeReq miss ticks (Tick)
system.l2.UpgradeReq.accesses::cpu.data          3639                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.accesses::total             3639                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.missRate::cpu.data      0.000550                       # miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.missRate::total         0.000550                       # miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.avgMissLatency::cpu.data        18750                       # average UpgradeReq miss latency ((Tick/Count))
system.l2.UpgradeReq.avgMissLatency::total        18750                       # average UpgradeReq miss latency ((Tick/Count))
system.l2.UpgradeReq.mshrMisses::cpu.data            2                       # number of UpgradeReq MSHR misses (Count)
system.l2.UpgradeReq.mshrMisses::total              2                       # number of UpgradeReq MSHR misses (Count)
system.l2.UpgradeReq.mshrMissLatency::cpu.data        55000                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l2.UpgradeReq.mshrMissLatency::total        55000                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l2.UpgradeReq.mshrMissRate::cpu.data     0.000550                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.mshrMissRate::total     0.000550                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.avgMshrMissLatency::cpu.data        27500                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.avgMshrMissLatency::total        27500                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2.WritebackClean.hits::writebacks         3214                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.hits::total             3214                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.accesses::writebacks         3214                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackClean.accesses::total         3214                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackDirty.hits::writebacks        47979                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.hits::total            47979                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.accesses::writebacks        47979                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.WritebackDirty.accesses::total        47979                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.tags.tagsInUse                  2023.442300                       # Average ticks per tags in use ((Tick/Count))
system.l2.tags.totalRefs                       197893                       # Total number of references to valid blocks. (Count)
system.l2.tags.sampledRefs                      76458                       # Sample count of references to valid blocks. (Count)
system.l2.tags.avgRefs                       2.588258                       # Average number of references to valid blocks. ((Count/Count))
system.l2.tags.warmupTick                       84500                       # The tick when the warmup percentage was hit. (Tick)
system.l2.tags.occupancies::writebacks      56.762841                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.inst        60.684544                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.data      1905.994915                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.avgOccs::writebacks           0.027716                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.inst             0.029631                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.data             0.930662                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::total                0.988009                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.occupanciesTaskId::1024           2048                       # Occupied blocks per task id (Count)
system.l2.tags.ageTaskId_1024::0                  257                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::1                 1330                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::2                  461                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2.tags.tagAccesses                     871502                       # Number of tag accesses (Count)
system.l2.tags.dataAccesses                    871502                       # Number of data accesses (Count)
system.l2.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.demandHits::cpu.inst                    297                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu.data                  47140                       # number of demand (read+write) hits (Count)
system.l3.demandHits::total                     47437                       # number of demand (read+write) hits (Count)
system.l3.overallHits::cpu.inst                   297                       # number of overall hits (Count)
system.l3.overallHits::cpu.data                 47140                       # number of overall hits (Count)
system.l3.overallHits::total                    47437                       # number of overall hits (Count)
system.l3.demandMisses::cpu.inst                 2749                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu.data                23321                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::total                   26070                       # number of demand (read+write) misses (Count)
system.l3.overallMisses::cpu.inst                2749                       # number of overall misses (Count)
system.l3.overallMisses::cpu.data               23321                       # number of overall misses (Count)
system.l3.overallMisses::total                  26070                       # number of overall misses (Count)
system.l3.demandMissLatency::cpu.inst       200800500                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu.data      1699831000                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::total         1900631500                       # number of demand (read+write) miss ticks (Tick)
system.l3.overallMissLatency::cpu.inst      200800500                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu.data     1699831000                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::total        1900631500                       # number of overall miss ticks (Tick)
system.l3.demandAccesses::cpu.inst               3046                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu.data              70461                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::total                 73507                       # number of demand (read+write) accesses (Count)
system.l3.overallAccesses::cpu.inst              3046                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu.data             70461                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::total                73507                       # number of overall (read+write) accesses (Count)
system.l3.demandMissRate::cpu.inst           0.902495                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu.data           0.330977                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::total              0.354660                       # miss rate for demand accesses (Ratio)
system.l3.overallMissRate::cpu.inst          0.902495                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu.data          0.330977                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::total             0.354660                       # miss rate for overall accesses (Ratio)
system.l3.demandAvgMissLatency::cpu.inst 73044.925427                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::cpu.data 72888.426740                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::total    72904.929037                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu.inst 73044.925427                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu.data 72888.426740                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::total   72904.929037                       # average overall miss latency ((Cycle/Count))
system.l3.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l3.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l3.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.writebacks::writebacks                 1408                       # number of writebacks (Count)
system.l3.writebacks::total                      1408                       # number of writebacks (Count)
system.l3.demandMshrMisses::cpu.inst             2749                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu.data            23321                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::total               26070                       # number of demand (read+write) MSHR misses (Count)
system.l3.overallMshrMisses::cpu.inst            2749                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu.data           23321                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::total              26070                       # number of overall MSHR misses (Count)
system.l3.demandMshrMissLatency::cpu.inst    156832500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu.data   1326695000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::total     1483527500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu.inst    156832500                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu.data   1326695000                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::total    1483527500                       # number of overall MSHR miss ticks (Tick)
system.l3.demandMshrMissRate::cpu.inst       0.902495                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu.data       0.330977                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::total          0.354660                       # mshr miss ratio for demand accesses (Ratio)
system.l3.overallMshrMissRate::cpu.inst      0.902495                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu.data      0.330977                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::total         0.354660                       # mshr miss ratio for overall accesses (Ratio)
system.l3.demandAvgMshrMissLatency::cpu.inst 57050.745726                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::cpu.data 56888.426740                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::total 56905.542769                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu.inst 57050.745726                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu.data 56888.426740                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::total 56905.542769                       # average overall mshr miss latency ((Cycle/Count))
system.l3.replacements                           9687                       # number of replacements (Count)
system.l3.CleanEvict.mshrMisses::writebacks          123                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMisses::total            123                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.ReadExReq.hits::cpu.data               9763                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::total                  9763                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.misses::cpu.data            12227                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::total               12227                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.missLatency::cpu.data    889389000                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::total      889389000                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.accesses::cpu.data          21990                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::total             21990                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.missRate::cpu.data       0.556025                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::total          0.556025                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMissLatency::cpu.data 72739.756277                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::total 72739.756277                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.mshrMisses::cpu.data        12227                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::total           12227                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMissLatency::cpu.data    693757000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::total    693757000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissRate::cpu.data     0.556025                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::total      0.556025                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMshrMissLatency::cpu.data 56739.756277                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::total 56739.756277                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.hits::cpu.inst            297                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu.data          37377                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::total             37674                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.misses::cpu.inst         2749                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu.data        11094                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::total           13843                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.missLatency::cpu.inst    200800500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu.data    810442000                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::total   1011242500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.accesses::cpu.inst         3046                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu.data        48471                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::total         51517                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.missRate::cpu.inst     0.902495                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu.data     0.228879                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::total      0.268707                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMissLatency::cpu.inst 73044.925427                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu.data 73052.280512                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::total 73050.819909                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.mshrMisses::cpu.inst         2749                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu.data        11094                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::total        13843                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMissLatency::cpu.inst    156832500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu.data    632938000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::total    789770500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissRate::cpu.inst     0.902495                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu.data     0.228879                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::total     0.268707                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMshrMissLatency::cpu.inst 57050.745726                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu.data 57052.280512                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::total 57051.975728                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.hits::cpu.data                 2                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::total                    2                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.accesses::cpu.data             2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::total                2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.WritebackDirty.hits::writebacks        58253                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.hits::total            58253                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.accesses::writebacks        58253                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.WritebackDirty.accesses::total        58253                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.tags.tagsInUse                 13625.033415                       # Average ticks per tags in use ((Tick/Count))
system.l3.tags.totalRefs                       144797                       # Total number of references to valid blocks. (Count)
system.l3.tags.sampledRefs                      26071                       # Sample count of references to valid blocks. (Count)
system.l3.tags.avgRefs                       5.553949                       # Average number of references to valid blocks. ((Count/Count))
system.l3.tags.warmupTick                       68000                       # The tick when the warmup percentage was hit. (Tick)
system.l3.tags.occupancies::writebacks       1.385487                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu.inst      1348.386113                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu.data     12275.261814                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.avgOccs::writebacks           0.000085                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu.inst             0.082299                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu.data             0.749223                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::total                0.831606                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.occupanciesTaskId::1024          16384                       # Occupied blocks per task id (Count)
system.l3.tags.ageTaskId_1024::0                  142                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::1                  632                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::2                   37                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::3                15573                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3.tags.tagAccesses                    2344807                       # Number of tag accesses (Count)
system.l3.tags.dataAccesses                   2344807                       # Number of data accesses (Count)
system.l3.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.bytesRead::cpu.inst           175936                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu.data          1492544                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::total             1668480                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::cpu.inst       175936                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::total          175936                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesWritten::writebacks        90112                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.bytesWritten::total            90112                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.numReads::cpu.inst              2749                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu.data             23321                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::total                26070                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numWrites::writebacks           1408                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.numWrites::total                1408                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.bwRead::cpu.inst            28503652                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu.data           241809266                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::total              270312919                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu.inst        28503652                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::total           28503652                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::writebacks         14599179                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::total              14599179                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::writebacks         14599179                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu.inst           28503652                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu.data          241809266                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::total             284912097                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp               13842                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty          1408                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict              8119                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              12227                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             12227                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq          13843                       # Transaction distribution (Count)
system.membus.pktCount_system.l3.mem_side_port::system.mem_ctrls.port        61666                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.l3.mem_side_port::total        61666                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                   61666                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l3.mem_side_port::system.mem_ctrls.port      1758528                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.l3.mem_side_port::total      1758528                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                  1758528                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples              27505                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                    27505    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total                27505                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy            49209828                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          130345000                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests          37034                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests         9529                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp              72801                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       106232                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean         3216                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict            62299                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeReq             3639                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeResp            3639                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq             25277                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp            25277                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq           3729                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq         69073                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        10671                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       289816                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                 300487                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       444288                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      9109056                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                 9553344                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                           74695                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   3728320                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples            176411                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.024721                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.155273                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                  172050     97.53%     97.53% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                    4361      2.47%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
