
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006653                       # Number of seconds simulated (Second)
simTicks                                   6652976000                       # Number of ticks simulated (Tick)
finalTick                                  6652976000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    413.18                       # Real time elapsed on the host (Second)
hostTickRate                                 16101914                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8807452                       # Number of bytes of host memory used (Byte)
simInsts                                     13093343                       # Number of instructions simulated (Count)
simOps                                       24987724                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    31689                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      60476                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         13305953                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        29560398                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    68350                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       28029440                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 107616                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4641009                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6457462                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               39189                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            13011828                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.154151                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.597585                       # Number of insts issued each cycle (Count)
system.l2.ReadSharedReq.avgMshrMissLatency::total 46374.430166                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.hits::cpu.data              3556                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.hits::total                 3556                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.misses::cpu.data               2                       # number of UpgradeReq misses (Count)
system.l2.UpgradeReq.misses::total                  2                       # number of UpgradeReq misses (Count)
system.l2.UpgradeReq.missLatency::cpu.data        37500                       # number of UpgradeReq miss ticks (Tick)
system.l2.UpgradeReq.missLatency::total         37500                       # number of UpgradeReq miss ticks (Tick)
system.l2.UpgradeReq.accesses::cpu.data          3558                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.accesses::total             3558                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.missRate::cpu.data      0.000562                       # miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.missRate::total         0.000562                       # miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.avgMissLatency::cpu.data        18750                       # average UpgradeReq miss latency ((Tick/Count))
system.l2.UpgradeReq.avgMissLatency::total        18750                       # average UpgradeReq miss latency ((Tick/Count))
system.l2.UpgradeReq.mshrMisses::cpu.data            2                       # number of UpgradeReq MSHR misses (Count)
system.l2.UpgradeReq.mshrMisses::total              2                       # number of UpgradeReq MSHR misses (Count)
system.l2.UpgradeReq.mshrMissLatency::cpu.data        55000                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l2.UpgradeReq.mshrMissLatency::total        55000                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l2.UpgradeReq.mshrMissRate::cpu.data     0.000562                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.mshrMissRate::total     0.000562                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.avgMshrMissLatency::cpu.data        27500                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.avgMshrMissLatency::total        27500                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2.WritebackClean.hits::writebacks         3227                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.hits::total             3227                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.accesses::writebacks         3227                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackClean.accesses::total         3227                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackDirty.hits::writebacks        47851                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.hits::total            47851                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.accesses::writebacks        47851                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.WritebackDirty.accesses::total        47851                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED   6652976000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.tags.tagsInUse                  2025.216212                       # Average ticks per tags in use ((Tick/Count))
system.l2.tags.totalRefs                       197829                       # Total number of references to valid blocks. (Count)
system.l2.tags.sampledRefs                      76463                       # Sample count of references to valid blocks. (Count)
system.l2.tags.avgRefs                       2.587251                       # Average number of references to valid blocks. ((Count/Count))
system.l2.tags.warmupTick                       84500                       # The tick when the warmup percentage was hit. (Tick)
system.l2.tags.occupancies::writebacks      54.022735                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.inst        57.526597                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.data      1913.666879                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.avgOccs::writebacks           0.026378                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.inst             0.028089                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.data             0.934408                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::total                0.988875                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.occupanciesTaskId::1024           2048                       # Occupied blocks per task id (Count)
system.l2.tags.ageTaskId_1024::0                  242                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::1                 1320                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::2                  486                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2.tags.tagAccesses                     871283                       # Number of tag accesses (Count)
system.l2.tags.dataAccesses                    871283                       # Number of data accesses (Count)
system.l2.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6652976000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.demandHits::cpu.inst                    121                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu.data                  36185                       # number of demand (read+write) hits (Count)
system.l3.demandHits::total                     36306                       # number of demand (read+write) hits (Count)
system.l3.overallHits::cpu.inst                   121                       # number of overall hits (Count)
system.l3.overallHits::cpu.data                 36185                       # number of overall hits (Count)
system.l3.overallHits::total                    36306                       # number of overall hits (Count)
system.l3.demandMisses::cpu.inst                 2929                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu.data                34283                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::total                   37212                       # number of demand (read+write) misses (Count)
system.l3.overallMisses::cpu.inst                2929                       # number of overall misses (Count)
system.l3.overallMisses::cpu.data               34283                       # number of overall misses (Count)
system.l3.overallMisses::total                  37212                       # number of overall misses (Count)
system.l3.demandMissLatency::cpu.inst       214180000                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu.data      2499335000                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::total         2713515000                       # number of demand (read+write) miss ticks (Tick)
system.l3.overallMissLatency::cpu.inst      214180000                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu.data     2499335000                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::total        2713515000                       # number of overall miss ticks (Tick)
system.l3.demandAccesses::cpu.inst               3050                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu.data              70468                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::total                 73518                       # number of demand (read+write) accesses (Count)
system.l3.overallAccesses::cpu.inst              3050                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu.data             70468                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::total                73518                       # number of overall (read+write) accesses (Count)
system.l3.demandMissRate::cpu.inst           0.960328                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu.data           0.486505                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::total              0.506162                       # miss rate for demand accesses (Ratio)
system.l3.overallMissRate::cpu.inst          0.960328                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu.data          0.486505                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::total             0.506162                       # miss rate for overall accesses (Ratio)
system.l3.demandAvgMissLatency::cpu.inst 73123.933083                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::cpu.data 72903.042324                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::total    72920.428894                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu.inst 73123.933083                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu.data 72903.042324                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::total   72920.428894                       # average overall miss latency ((Cycle/Count))
system.l3.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l3.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l3.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.writebacks::writebacks                14862                       # number of writebacks (Count)
system.l3.writebacks::total                     14862                       # number of writebacks (Count)
system.l3.demandMshrMisses::cpu.inst             2929                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu.data            34283                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::total               37212                       # number of demand (read+write) MSHR misses (Count)
system.l3.overallMshrMisses::cpu.inst            2929                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu.data           34283                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::total              37212                       # number of overall MSHR misses (Count)
system.l3.demandMshrMissLatency::cpu.inst    167332000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu.data   1950807000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::total     2118139000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu.inst    167332000                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu.data   1950807000                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::total    2118139000                       # number of overall MSHR miss ticks (Tick)
system.l3.demandMshrMissRate::cpu.inst       0.960328                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu.data       0.486505                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::total          0.506162                       # mshr miss ratio for demand accesses (Ratio)
system.l3.overallMshrMissRate::cpu.inst      0.960328                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu.data      0.486505                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::total         0.506162                       # mshr miss ratio for overall accesses (Ratio)
system.l3.demandAvgMshrMissLatency::cpu.inst 57129.395698                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::cpu.data 56903.042324                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::total 56920.858863                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu.inst 57129.395698                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu.data 56903.042324                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::total 56920.858863                       # average overall mshr miss latency ((Cycle/Count))
system.l3.replacements                          29066                       # number of replacements (Count)
system.l3.CleanEvict.mshrMisses::writebacks          751                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMisses::total            751                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.ReadExReq.hits::cpu.data               3876                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::total                  3876                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.misses::cpu.data            18113                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::total               18113                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.missLatency::cpu.data   1318147500                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::total     1318147500                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.accesses::cpu.data          21989                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::total             21989                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.missRate::cpu.data       0.823730                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::total          0.823730                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMissLatency::cpu.data 72773.560426                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::total 72773.560426                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.mshrMisses::cpu.data        18113                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::total           18113                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMissLatency::cpu.data   1028339500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::total   1028339500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissRate::cpu.data     0.823730                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::total      0.823730                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMshrMissLatency::cpu.data 56773.560426                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::total 56773.560426                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.hits::cpu.inst            121                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu.data          32309                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::total             32430                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.misses::cpu.inst         2929                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu.data        16170                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::total           19099                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.missLatency::cpu.inst    214180000                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu.data   1181187500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::total   1395367500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.accesses::cpu.inst         3050                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu.data        48479                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::total         51529                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.missRate::cpu.inst     0.960328                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu.data     0.333546                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::total      0.370646                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMissLatency::cpu.inst 73123.933083                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu.data 73048.082870                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::total 73059.715168                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.mshrMisses::cpu.inst         2929                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu.data        16170                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::total        19099                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMissLatency::cpu.inst    167332000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu.data    922467500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::total   1089799500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissRate::cpu.inst     0.960328                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu.data     0.333546                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::total     0.370646                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMshrMissLatency::cpu.inst 57129.395698                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu.data 57048.082870                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::total 57060.552909                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.hits::cpu.data                 2                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::total                    2                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.accesses::cpu.data             2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::total                2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.WritebackDirty.hits::writebacks        53464                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.hits::total            53464                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.accesses::writebacks        53464                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.WritebackDirty.accesses::total        53464                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.power_state.pwrStateResidencyTicks::UNDEFINED   6652976000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.tags.tagsInUse                  7693.226701                       # Average ticks per tags in use ((Tick/Count))
system.l3.tags.totalRefs                       144127                       # Total number of references to valid blocks. (Count)
system.l3.tags.sampledRefs                      37258                       # Sample count of references to valid blocks. (Count)
system.l3.tags.avgRefs                       3.868350                       # Average number of references to valid blocks. ((Count/Count))
system.l3.tags.warmupTick                       68000                       # The tick when the warmup percentage was hit. (Tick)
system.l3.tags.occupancies::writebacks       7.921665                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu.inst       404.584165                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu.data      7280.720871                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.avgOccs::writebacks           0.000967                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu.inst             0.049388                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu.data             0.888760                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::total                0.939115                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.occupanciesTaskId::1024           8192                       # Occupied blocks per task id (Count)
system.l3.tags.ageTaskId_1024::0                  166                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::1                  945                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::2                  197                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::3                 6884                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3.tags.tagAccesses                    2355322                       # Number of tag accesses (Count)
system.l3.tags.dataAccesses                   2355322                       # Number of data accesses (Count)
system.l3.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6652976000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.bytesRead::cpu.inst           187456                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu.data          2194112                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::total             2381568                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::cpu.inst       187456                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::total          187456                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesWritten::writebacks       951168                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.bytesWritten::total           951168                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.numReads::cpu.inst              2929                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu.data             34283                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::total                37212                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numWrites::writebacks          14862                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.numWrites::total               14862                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.bwRead::cpu.inst            28176263                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu.data           329794065                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::total              357970328                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu.inst        28176263                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::total           28176263                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::writebacks        142968801                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::total             142968801                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::writebacks        142968801                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu.inst           28176263                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu.data          329794065                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::total             500939129                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED   6652976000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp               19098                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         14862                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict             13849                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              18113                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             18113                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq          19099                       # Transaction distribution (Count)
system.membus.pktCount_system.l3.mem_side_port::system.mem_ctrls.port       103134                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.l3.mem_side_port::total       103134                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                  103134                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l3.mem_side_port::system.mem_ctrls.port      3332672                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.l3.mem_side_port::total      3332672                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                  3332672                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples              39248                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                    39248    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total                39248                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED   6652976000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy           136742732                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          186055000                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests          68001                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests        28753                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp              72816                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       101315                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean         3229                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict            68044                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeReq             3558                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeResp            3558                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq             25275                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp            25275                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq           3742                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq         69075                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        10709                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       289654                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                 300363                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       445888                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      9100864                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                 9546752                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                           75524                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   3421888                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples            177171                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.028837                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.167347                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
