
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006163                       # Number of seconds simulated (Second)
simTicks                                   6163131000                       # Number of ticks simulated (Tick)
finalTick                                  6163131000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    407.50                       # Real time elapsed on the host (Second)
hostTickRate                                 15124269                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8814332                       # Number of bytes of host memory used (Byte)
simInsts                                     13093343                       # Number of instructions simulated (Count)
simOps                                       24987724                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    32131                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      61319                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         12326263                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        29682220                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    68341                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       28120834                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 111375                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4762822                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6566636                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               39180                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            12050137                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.333653                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.629081                       # Number of insts issued each cycle (Count)
system.l2.UpgradeReq.missLatency::total         37500                       # number of UpgradeReq miss ticks (Tick)
system.l2.UpgradeReq.accesses::cpu.data          3657                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.accesses::total             3657                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.missRate::cpu.data      0.000547                       # miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.missRate::total         0.000547                       # miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.avgMissLatency::cpu.data        18750                       # average UpgradeReq miss latency ((Tick/Count))
system.l2.UpgradeReq.avgMissLatency::total        18750                       # average UpgradeReq miss latency ((Tick/Count))
system.l2.UpgradeReq.mshrMisses::cpu.data            2                       # number of UpgradeReq MSHR misses (Count)
system.l2.UpgradeReq.mshrMisses::total              2                       # number of UpgradeReq MSHR misses (Count)
system.l2.UpgradeReq.mshrMissLatency::cpu.data        55000                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l2.UpgradeReq.mshrMissLatency::total        55000                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l2.UpgradeReq.mshrMissRate::cpu.data     0.000547                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.mshrMissRate::total     0.000547                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l2.UpgradeReq.avgMshrMissLatency::cpu.data        27500                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.avgMshrMissLatency::total        27500                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2.WritebackClean.hits::writebacks         3209                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.hits::total             3209                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.accesses::writebacks         3209                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackClean.accesses::total         3209                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackDirty.hits::writebacks        47982                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.hits::total            47982                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.accesses::writebacks        47982                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.WritebackDirty.accesses::total        47982                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED   6163131000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.tags.tagsInUse                  2023.405359                       # Average ticks per tags in use ((Tick/Count))
system.l2.tags.totalRefs                       197888                       # Total number of references to valid blocks. (Count)
system.l2.tags.sampledRefs                      76439                       # Sample count of references to valid blocks. (Count)
system.l2.tags.avgRefs                       2.588836                       # Average number of references to valid blocks. ((Count/Count))
system.l2.tags.warmupTick                       84500                       # The tick when the warmup percentage was hit. (Tick)
system.l2.tags.occupancies::writebacks      56.313584                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.inst        60.446746                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.data      1906.645028                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.avgOccs::writebacks           0.027497                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.inst             0.029515                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.data             0.930979                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::total                0.987991                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.occupanciesTaskId::1024           2048                       # Occupied blocks per task id (Count)
system.l2.tags.ageTaskId_1024::0                  315                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::1                 1302                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ageTaskId_1024::2                  431                       # Occupied blocks per task id, per block age (Count)
system.l2.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2.tags.tagAccesses                     871467                       # Number of tag accesses (Count)
system.l2.tags.dataAccesses                    871467                       # Number of data accesses (Count)
system.l2.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6163131000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.demandHits::cpu.inst                    375                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu.data                  47359                       # number of demand (read+write) hits (Count)
system.l3.demandHits::total                     47734                       # number of demand (read+write) hits (Count)
system.l3.overallHits::cpu.inst                   375                       # number of overall hits (Count)
system.l3.overallHits::cpu.data                 47359                       # number of overall hits (Count)
system.l3.overallHits::total                    47734                       # number of overall hits (Count)
system.l3.demandMisses::cpu.inst                 2665                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu.data                23097                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::total                   25762                       # number of demand (read+write) misses (Count)
system.l3.overallMisses::cpu.inst                2665                       # number of overall misses (Count)
system.l3.overallMisses::cpu.data               23097                       # number of overall misses (Count)
system.l3.overallMisses::total                  25762                       # number of overall misses (Count)
system.l3.demandMissLatency::cpu.inst       194601000                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu.data      1683255500                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::total         1877856500                       # number of demand (read+write) miss ticks (Tick)
system.l3.overallMissLatency::cpu.inst      194601000                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu.data     1683255500                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::total        1877856500                       # number of overall miss ticks (Tick)
system.l3.demandAccesses::cpu.inst               3040                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu.data              70456                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::total                 73496                       # number of demand (read+write) accesses (Count)
system.l3.overallAccesses::cpu.inst              3040                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu.data             70456                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::total                73496                       # number of overall (read+write) accesses (Count)
system.l3.demandMissRate::cpu.inst           0.876645                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu.data           0.327822                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::total              0.350522                       # miss rate for demand accesses (Ratio)
system.l3.overallMissRate::cpu.inst          0.876645                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu.data          0.327822                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::total             0.350522                       # miss rate for overall accesses (Ratio)
system.l3.demandAvgMissLatency::cpu.inst 73021.013133                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::cpu.data 72877.668095                       # average overall miss latency ((Cycle/Count))
system.l3.demandAvgMissLatency::total    72892.496701                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu.inst 73021.013133                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::cpu.data 72877.668095                       # average overall miss latency ((Cycle/Count))
system.l3.overallAvgMissLatency::total   72892.496701                       # average overall miss latency ((Cycle/Count))
system.l3.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l3.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l3.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.writebacks::writebacks                    7                       # number of writebacks (Count)
system.l3.writebacks::total                         7                       # number of writebacks (Count)
system.l3.demandMshrMisses::cpu.inst             2665                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu.data            23097                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::total               25762                       # number of demand (read+write) MSHR misses (Count)
system.l3.overallMshrMisses::cpu.inst            2665                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu.data           23097                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::total              25762                       # number of overall MSHR misses (Count)
system.l3.demandMshrMissLatency::cpu.inst    151977000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu.data   1313703500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::total     1465680500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu.inst    151977000                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu.data   1313703500                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::total    1465680500                       # number of overall MSHR miss ticks (Tick)
system.l3.demandMshrMissRate::cpu.inst       0.876645                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu.data       0.327822                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::total          0.350522                       # mshr miss ratio for demand accesses (Ratio)
system.l3.overallMshrMissRate::cpu.inst      0.876645                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu.data      0.327822                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::total         0.350522                       # mshr miss ratio for overall accesses (Ratio)
system.l3.demandAvgMshrMissLatency::cpu.inst 57027.016886                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::cpu.data 56877.668095                       # average overall mshr miss latency ((Cycle/Count))
system.l3.demandAvgMshrMissLatency::total 56893.117770                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu.inst 57027.016886                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::cpu.data 56877.668095                       # average overall mshr miss latency ((Cycle/Count))
system.l3.overallAvgMshrMissLatency::total 56893.117770                       # average overall mshr miss latency ((Cycle/Count))
system.l3.replacements                             63                       # number of replacements (Count)
system.l3.ReadExReq.hits::cpu.data               9787                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::total                  9787                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.misses::cpu.data            12203                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::total               12203                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.missLatency::cpu.data    887615000                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::total      887615000                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.accesses::cpu.data          21990                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::total             21990                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.missRate::cpu.data       0.554934                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::total          0.554934                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMissLatency::cpu.data 72737.441613                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::total 72737.441613                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.mshrMisses::cpu.data        12203                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::total           12203                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMissLatency::cpu.data    692367000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::total    692367000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissRate::cpu.data     0.554934                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::total      0.554934                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMshrMissLatency::cpu.data 56737.441613                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::total 56737.441613                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.hits::cpu.inst            375                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu.data          37572                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::total             37947                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.misses::cpu.inst         2665                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu.data        10894                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::total           13559                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.missLatency::cpu.inst    194601000                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu.data    795640500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::total    990241500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.accesses::cpu.inst         3040                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu.data        48466                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::total         51506                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.missRate::cpu.inst     0.876645                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu.data     0.224776                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::total      0.263251                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMissLatency::cpu.inst 73021.013133                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu.data 73034.743896                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::total 73032.045136                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.mshrMisses::cpu.inst         2665                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu.data        10894                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::total        13559                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMissLatency::cpu.inst    151977000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu.data    621336500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::total    773313500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissRate::cpu.inst     0.876645                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu.data     0.224776                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::total     0.263251                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMshrMissLatency::cpu.inst 57027.016886                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu.data 57034.743896                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::total 57033.225164                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.hits::cpu.data                 2                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::total                    2                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.accesses::cpu.data             2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::total                2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.WritebackDirty.hits::writebacks        58269                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.hits::total            58269                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.accesses::writebacks        58269                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.WritebackDirty.accesses::total        58269                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.power_state.pwrStateResidencyTicks::UNDEFINED   6163131000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.tags.tagsInUse                 18329.524246                       # Average ticks per tags in use ((Tick/Count))
system.l3.tags.totalRefs                       144903                       # Total number of references to valid blocks. (Count)
system.l3.tags.sampledRefs                      25761                       # Sample count of references to valid blocks. (Count)
system.l3.tags.avgRefs                       5.624898                       # Average number of references to valid blocks. ((Count/Count))
system.l3.tags.warmupTick                       68000                       # The tick when the warmup percentage was hit. (Tick)
system.l3.tags.occupancies::cpu.inst      1850.900167                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu.data     16478.624079                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.avgOccs::cpu.inst             0.056485                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu.data             0.502888                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::total                0.559373                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.occupanciesTaskId::1024          25698                       # Occupied blocks per task id (Count)
system.l3.tags.ageTaskId_1024::0                   90                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::1                  417                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::2                   20                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::3                25171                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ratioOccsTaskId::1024         0.784241                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3.tags.tagAccesses                    2344225                       # Number of tag accesses (Count)
system.l3.tags.dataAccesses                   2344225                       # Number of data accesses (Count)
system.l3.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6163131000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.bytesRead::cpu.inst           170560                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::cpu.data          1478208                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesRead::total             1648768                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::cpu.inst       170560                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesInstRead::total          170560                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.bytesWritten::writebacks          448                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.bytesWritten::total              448                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.numReads::cpu.inst              2665                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::cpu.data             23097                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numReads::total                25762                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.numWrites::writebacks              7                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.numWrites::total                   7                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.bwRead::cpu.inst            27674245                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::cpu.data           239846922                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwRead::total              267521167                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu.inst        27674245                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::total           27674245                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::writebacks            72690                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::total                 72690                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::writebacks            72690                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu.inst           27674245                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu.data          239846922                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::total             267593858                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED   6163131000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp               13558                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty             7                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict                56                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              12203                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             12203                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq          13559                       # Transaction distribution (Count)
system.membus.pktCount_system.l3.mem_side_port::system.mem_ctrls.port        51586                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.l3.mem_side_port::total        51586                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                   51586                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l3.mem_side_port::system.mem_ctrls.port      1649152                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.l3.mem_side_port::total      1649152                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                  1649152                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples              27097                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                    27097    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total                27097                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED   6163131000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy            33598060                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          128805000                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests          27160                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests           63                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp              72790                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       106251                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean         3211                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict            61972                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeReq             3657                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeResp            3657                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq             25277                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp            25277                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq           3724                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq         69067                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        10656                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       289834                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                 300490                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       443648                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      9108864                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                 9552512                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                           74393                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   3729344                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples            176116                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.023229                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.150631                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                  172025     97.68%     97.68% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                    4091      2.32%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               1                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total              176116                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED   6163131000                       # Cumulative time (in ticks) in various power states (Tick)
system.tol2bus.reqLayer0.occupancy          150577000                       # Layer occupancy (ticks) (Tick)
system.tol2bus.reqLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer0.occupancy           5586496                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (Ratio)
